word,count,num_authors,original_forms
holiest,32,5,holiest
holily,2,2,holily
holiness,41,6,holiness
holing,1,1,holing
holinshed,2,2,holinshed
holl,1,1,holl
holland,35,7,holland
hollander,4,3,hollander
hollands,3,3,hollands
holler,7,2,holler
hollered,7,1,hollered
hollering,5,3,hollering
holles,22,2,holles
holliday,7,1,holliday
hollis,42,2,hollis
holloa,3,1,holloa
hollow,347,8,hollow
hollowed,29,7,hollowed
hollowing,5,2,hollowing
hollowly,6,2,hollowly
hollows,36,6,hollows
holly,9,3,holly
hollybush,2,1,hollybush
hollyhock,1,1,hollyhock
holm,3,2,holm
holman,8,2,holman
holme,2,1,holme
holmes,8,4,holmes
holocaust,12,6,holocaust
holohan,44,1,holohan
holp,2,1,holp
holpen,2,1,holpen
holroyd,24,1,holroyd
holstein,1,1,holstein
holster,4,3,holster
holsters,3,2,holsters
holt,14,2,holt
holts,2,1,holts
holwell,4,1,holwell
holy,600,7,holy
holyday,6,2,holyday
holydays,1,1,holydays
holyeyed,2,1,holyeyed
holyhead,4,2,holyhead
holyoake,1,1,holyoake
holyrood,1,1,holyrood
holywell,1,1,holywell
homage,110,7,homage
hombre,5,2,hombre
hombres,5,1,hombres
homburg,3,1,homburg
home,2311,8,home
homegrown,1,1,homegrown
homeland,1,1,homeland
homeless,49,6,homeless
homelier,2,1,homelier
homeliest,4,1,homeliest
homelife,1,1,homelife
homelike,6,2,homelike
homely,81,5,homely
homemade,1,1,homemade
homeopath,1,1,homeopath
homer,29,6,homer
homeric,5,4,homeric
homers,2,1,homers
homerule,4,1,homerule
homes,94,8,homes
homesick,10,3,homesick
homespun,9,5,homespun
homestead,31,6,homestead
hometons,1,1,hometons
homeward,144,8,homeward
homewards,10,5,homewards
homicidal,4,1,homicidal
homicide,16,4,homicide
homicides,3,2,homicides
homie,1,1,homie
homijah,1,1,homijah
homiletic,1,1,homiletic
homilies,2,1,homilies
homily,3,3,homily
hominem,1,1,hominem
hominess,1,1,hominess
homing,1,1,homing
hominibus,1,1,hominibus
hominum,1,1,hominum
hominy,3,2,hominy
homme,12,5,homme
hommes,1,1,hommes
homo,6,3,homo
homovsion,1,1,homovsion
honah,1,1,honah
honaunau,1,1,honaunau
hondurans,1,1,hondurans
honduras,1,1,honduras
hone,1,1,hone
honed,1,1,honed
hones,3,2,hones
honest,476,8,honest
honester,1,1,honester
honestly,56,7,honestly
honesty,81,8,honesty
honey,95,7,honey
honeycomb,9,5,honeycomb
honeyed,5,2,honeyed
honeying,1,1,honeying
honeymilk,1,1,honeymilk
honeymoon,24,7,honeymoon
honeys,1,1,honeys
hong,14,3,hong
honied,3,1,honied
honing,3,2,honing
honking,1,1,honking
honneur,2,2,honneur
honolulu,45,3,honolulu
honor,348,4,honor
honorabl,1,1,honorabl
honorable,104,5,honorable
honorably,10,3,honorably
honorary,13,6,honorary
honored,103,3,honored
honorest,1,1,honorest
honoria,1,1,honoria
honoring,3,1,honoring
honoris,1,1,honoris
honorius,20,1,honorius
honors,41,3,honors
honour,320,8,honour
honoured,47,7,honoured
honouring,2,1,honouring
honours,34,7,honours
honte,1,1,honte
hoobah,1,1,hoobah
hood,77,7,hood
hooded,33,7,hooded
hooding,1,1,hooding
hoods,11,5,hoods
hoodwink,1,1,hoodwink
hoof,32,5,hoof
hoofbeats,1,1,hoofbeats
hoofed,2,1,hoofed
hoofirons,1,1,hoofirons
hoofs,59,7,hoofs
hoofthuds,2,1,hoofthuds
hoogly,2,1,hoogly
hooh,2,1,hooh
hooing,2,2,hooing
hook,133,8,hook
hookah,7,3,hookah
hooked,55,7,hooked
hooker,12,2,hooker
hookey,7,1,hookey
hooking,6,5,hooking
hookio,1,1,hookio
hooknosed,1,1,hooknosed
hooks,45,6,hooks
hooky,1,1,hooky
hoolah,20,1,hoolah
hooligan,1,1,hooligan
hooligans,1,1,hooligans
hooly,2,1,hooly
hoon,1,1,hoon
hoondert,1,1,hoondert
hoop,32,5,hoop
hooped,5,2,hooped
hooper,66,3,hooper
hooping,1,1,hooping
hoopla,1,1,hoopla
hoopoe,1,1,hoopoe
hoops,27,6,hoops
hoopsa,7,1,hoopsa
hooray,8,4,hooray
hooraying,1,1,hooraying
hooroosh,1,1,hooroosh
hoosac,1,1,hoosac
hoose,3,1,hoose
hoosh,2,1,hoosh
hoosics,1,1,hoosics
hoosier,1,1,hoosier
hoot,8,3,hoot
hooted,14,6,hooted
hooter,1,1,hooter
hooting,12,4,hooting
hootings,7,3,hootings
hoots,4,3,hoots
hooves,1,1,hooves
hooy,2,1,hooy
hooyah,1,1,hooyah
hope,1239,8,hope
hoped,233,8,hoped
hopeful,70,7,hopeful
hopefuler,1,1,hopefuler
hopefully,28,4,hopefully
hopeless,199,8,hopeless
hopes,253,8,hopes
hoping,86,8,hoping
hopk,1,1,hopk
hopkins,18,3,hopkins
hopped,24,8,hopped
hopper,44,4,hopper
hoppers,1,1,hoppers
hopperson,3,1,hopperson
hoppin,2,1,hoppin
hopping,25,8,hopping
hoppy,5,1,hoppy
hops,6,4,hops
hopscotch,2,2,hopscotch
horace,32,6,horace
horan,1,1,horan
horatii,5,3,horatii
horatio,9,5,horatio
horatius,3,2,horatius
horde,25,4,horde
hordes,20,5,hordes
horeb,1,1,horeb
horhorn,3,1,horhorn
horhot,1,1,horhot
horicon,1,1,horicon
horizon,186,8,horizon
horizons,9,4,horizons
horlock,1,1,horlock
horn,229,8,horn
hornback,4,1,hornback
hornbeam,1,1,hornbeam
horne,35,5,horne
horned,24,6,horned
horner,1,1,horner
hornet,7,3,hornet
hornets,7,2,hornets
hornies,2,1,hornies
horning,1,1,horning
hornless,1,1,hornless
hornmad,1,1,hornmad
hornpipe,8,3,hornpipe
hornpipes,2,1,hornpipes
hornpouts,1,1,hornpouts
horns,79,8,horns
horny,4,2,horny
horologe,3,1,horologe
horologes,1,1,horologes
horologic,1,1,horologic
horoscope,1,1,horoscope
horquilla,1,1,horquilla
horrible,429,7,horrible
horribles,1,1,horribles
horribly,88,6,horribly
horrid,127,8,horrid
horridly,1,1,horridly
horrific,3,1,horrific
horrified,41,6,horrified
horrify,3,3,horrify
horror,502,8,horror
horrors,120,7,horrors
horryvar,1,1,horryvar
hors,1,1,hors
horse,884,8,horse
horseback,66,7,horseback
horsed,4,3,horsed
horsedung,1,1,horsedung
horsehair,9,4,horsehair
horseload,1,1,horseload
horseman,41,5,horseman
horsemen,35,4,horsemen
horseneck,1,1,horseneck
horseness,1,1,horseness
horsepiss,1,1,horsepiss
horseplay,3,1,horseplay
horsepond,1,1,horsepond
horses,485,8,horses
horseshoe,13,4,horseshoe
horseshow,1,1,horseshow
horsewhip,3,2,horsewhip
horsey,4,3,horsey
horsham,8,1,horsham
horta,10,2,horta
hortative,1,1,hortative
hortatory,1,1,hortatory
hortensio,1,1,hortensio
horto,1,1,horto
horton,3,2,horton
hortus,1,1,hortus
horus,2,2,horus
horwood,3,1,horwood
hosanna,3,2,hosanna
hosannah,7,1,hosannah
hosannahs,2,2,hosannahs
hose,37,7,hose
hosea,7,1,hosea
hoses,9,1,hoses
hoshang,1,1,hoshang
hosiers,1,1,hosiers
hosiery,1,1,hosiery
hosmannus,1,1,hosmannus
hosmer,1,1,hosmer
hospal,1,1,hospal
hospice,3,1,hospice
hospital,176,7,hospital
hospitals,26,5,hospitals
hoss,5,1,hoss
hosses,1,1,hosses
host,278,8,host
hostage,3,2,hostage
hostages,6,2,hostages
hostel,3,2,hostel
hostelrie,1,1,hostelrie
hostelry,5,2,hostelry
hostels,1,1,hostels
hostess,33,7,hostess
hostesses,2,2,hostesses
hostile,89,6,hostile
hostilely,1,1,hostilely
hostiles,1,1,hostiles
hostility,41,6,hostility
hosting,1,1,hosting
hostler,12,2,hostler
hostlers,8,1,hostlers
hosts,54,6,hosts
hotbed,3,2,hotbed
hotchkiss,8,1,hotchkiss
hote,17,3,hote
hotel,452,8,hotel
hotels,42,6,hotels
hotfoot,1,1,hotfoot
hothead,2,1,hothead
hother,1,1,hother
hothouse,3,3,hothouse
hotly,22,5,hotly
hotoo,5,1,hotoo
hotspur,1,1,hotspur
hottentot,3,2,hottentot
hotter,29,5,hotter
hottest,20,5,hottest
hough,1,1,hough
houghs,1,1,houghs
houghton,15,2,houghton
hould,1,1,hould
houlihan,1,1,houlihan
houn,1,1,houn
hound,37,8,hound
hounded,10,4,hounded
hounds,38,8,hounds
houp,2,2,houp
hour,1603,8,hour
hourglass,1,1,hourglass
houri,2,2,houri
houris,6,2,houris
hourly,26,6,hourly
hours,1199,8,hours
house,4365,8,house
houseboro,1,1,houseboro
houseboy,1,1,houseboy
housecat,1,1,housecat
housed,33,6,housed
housedoor,2,1,housedoor
houseflag,1,1,houseflag
houseful,1,1,houseful
household,226,7,household
housel,2,1,housel
houseless,15,4,houseless
housemaid,8,6,housemaid
houses,788,8,houses
housetop,4,2,housetop
housetops,8,3,housetops
housewife,19,4,housewife
housework,4,3,housework
housing,6,4,housing
housings,4,2,housings
houssaye,1,1,houssaye
hout,2,1,hout
houyhnhnm,1,1,houyhnhnm
hove,41,5,hove
hovel,29,4,hovel
hovels,13,4,hovels
hovenden,25,1,hovenden
hovenia,1,1,hovenia
hover,23,6,hover
hovered,63,5,hovered
hoverin,1,1,hoverin
hovering,75,8,hovering
hovers,11,4,hovers
hovey,2,1,hovey
hoving,1,1,hoving
howajji,6,1,howajji
howard,18,4,howard
howbeit,8,3,howbeit
howd,1,1,howd
howdah,8,3,howdah
howdahed,1,1,howdahed
howdahs,2,1,howdahs
howdy,4,1,howdy
howe,34,3,howe
howells,13,1,howells
however,2337,8,however
howitzer,5,2,howitzer
howitzers,1,1,howitzers
howl,83,8,howl
howland,2,2,howland
howled,58,8,howled
howler,1,1,howler
howlers,1,1,howlers
howling,93,8,howling
howlings,8,4,howlings
howls,30,7,howls
howly,1,1,howly
howorth,1,1,howorth
hows,1,1,hows
howsoever,16,1,howsoever
howth,22,1,howth
hoxton,1,1,hoxton
hoyden,3,2,hoyden
hoydenish,3,2,hoydenish
hoydens,1,1,hoydens
hozier,2,1,hozier
hray,2,1,hray
href,7,1,href
hrim,1,1,hrim
hrss,1,1,hrss
htengier,1,1,htengier
hther,1,1,hther
html,2,2,html
https,4,2,https
hualaiai,1,1,hualaiai
hubbard,11,3,hubbard
hubbies,1,1,hubbies
hubbub,19,5,hubbub
hubby,3,2,hubby
huber,1,1,huber
hubert,277,2,hubert
huck,355,1,huck
huckster,5,4,huckster
hucksters,1,1,hucksters
hucky,8,1,hucky
huddle,6,4,huddle
huddled,56,8,huddled
huddles,1,1,huddles
huddling,3,3,huddling
hudibras,2,2,hudibras
hudig,67,1,hudig
hudson,35,4,hudson
hued,38,5,hued
hueless,5,3,hueless
hues,57,8,hues
huevos,1,1,huevos
hufa,2,1,hufa
huff,8,4,huff
huffed,1,1,huffed
huffer,1,1,huffer
huffy,7,1,huffy
huge,388,8,huge
hugely,12,4,hugely
hugeness,2,2,hugeness
hugest,6,2,hugest
huggard,1,1,huggard
hugged,40,7,hugged
hugger,1,1,hugger
hugging,30,5,hugging
huggins,3,2,huggins
hugh,89,6,hugh
hughes,66,3,hughes
hughie,33,2,hughie
hugo,53,3,hugo
hugs,4,4,hugs
huguenot,8,2,huguenot
huguenots,5,2,huguenots
huit,1,1,huit
hujus,1,1,hujus
hula,6,1,hula
hulda,1,1,hulda
huleh,3,1,huleh
hulk,16,2,hulk
hulking,2,2,hulking
hulks,6,5,hulks
hull,130,4,hull
hulled,2,2,hulled
hullo,2,2,hullo
hulls,25,3,hulls
hulumanu,1,1,hulumanu
humain,1,1,humain
humaine,2,1,humaine
human,1796,8,human
humana,1,1,humana
humane,85,7,humane
humanely,15,5,humanely
humanest,3,3,humanest
humanise,2,2,humanise
humanised,1,1,humanised
humanism,3,1,humanism
humanist,1,1,humanist
humanitad,2,1,humanitad
humanity,276,7,humanity
humanize,1,1,humanize
humanized,6,3,humanized
humankind,4,2,humankind
humanly,7,3,humanly
humanness,6,2,humanness
humans,7,4,humans
humbey,1,1,humbey
humble,276,8,humble
humbled,23,5,humbled
humbler,19,4,humbler
humbles,3,2,humbles
humblest,29,6,humblest
humbling,5,4,humbling
humbly,79,7,humbly
humboldt,39,1,humboldt
humbug,49,5,humbug
humbugged,3,2,humbugged
humbugs,8,3,humbugs
humdrum,5,3,humdrum
hume,13,3,hume
humected,1,1,humected
humeral,1,1,humeral
humid,7,5,humid
humidity,3,3,humidity
humiliate,7,5,humiliate
humility,55,7,humility
hummed,31,5,hummed
hummee,1,1,hummee
hummin,1,1,hummin
humming,76,6,humming
hummingly,1,1,hummingly
hummings,1,1,hummings
hummock,2,2,hummock
hummocks,3,2,hummocks
humor,150,4,humor
humore,2,1,humore
humored,14,3,humored
humoredly,3,1,humoredly
humoring,1,1,humoring
humorist,8,4,humorist
humorists,11,3,humorists
humorous,72,6,humorous
humors,8,3,humors
humour,113,7,humour
humoured,21,5,humoured
humouring,7,2,humouring
humourist,1,1,humourist
humourous,2,2,humourous
humours,8,4,humours
hump,75,6,hump
humpback,1,1,humpback
humped,22,5,humped
humph,13,5,humph
humphrey,20,3,humphrey
humphreys,3,1,humphreys
humping,1,1,humping
humps,7,2,humps
humpty,58,2,humpty
humpy,2,1,humpy
hums,7,3,hums
hunch,4,2,hunch
hunchback,1,1,hunchback
hunched,7,3,hunched
hunching,1,1,hunching
hund,6,2,hund
hunderd,1,1,hunderd
hundred,1962,8,hundred
hundreds,185,8,hundreds
hundredth,16,6,hundredth
hung,673,8,hung
hungarian,21,6,hungarian
hungary,11,4,hungary
hunger,146,8,hunger
hungered,4,2,hungered
hungering,3,2,hungering
hungers,5,4,hungers
hungrier,3,1,hungrier
hungriest,1,1,hungriest
hungrily,8,2,hungrily
hungry,238,8,hungry
hunilla,43,1,hunilla
hunk,12,3,hunk
hunker,1,1,hunker
hunkers,1,1,hunkers
hunkish,1,1,hunkish
hunks,6,3,hunks
hunnewell,8,1,hunnewell
huns,3,2,huns
hunt,213,8,hunt
hunted,146,8,hunted
hunter,82,7,hunter
hunterian,1,1,hunterian
hunters,81,7,hunters
huntest,1,1,huntest
hunteth,1,1,hunteth
huntin,1,1,huntin
hunting,162,7,hunting
huntley,1,1,huntley
huntress,5,3,huntress
hunts,9,6,hunts
huntsman,7,3,huntsman
huntsmen,3,2,huntsmen
huon,1,1,huon
hupinkoff,1,1,hupinkoff
huray,2,1,huray
hurdle,1,1,hurdle
hurdles,2,2,hurdles
hurdy,4,2,hurdy
hurl,24,7,hurl
hurled,54,8,hurled
hurler,1,1,hurler
hurlers,1,1,hurlers
hurley,3,1,hurley
hurling,9,4,hurling
hurls,7,5,hurls
hurly,2,1,hurly
huron,2,1,huron
hurra,6,1,hurra
hurraed,1,1,hurraed
hurrah,55,4,hurrah
hurrahed,2,1,hurrahed
hurrahing,2,1,hurrahing
hurrahs,3,2,hurrahs
hurras,1,1,hurras
hurray,6,1,hurray
hurricane,93,6,hurricane
hurried,282,8,hurried
hurriedly,126,8,hurriedly
hurries,18,6,hurries
hurrieth,1,1,hurrieth
hurroo,5,1,hurroo
hurry,344,7,hurry
hurryin,1,1,hurryin
hurrying,104,8,hurrying
hurs,1,1,hurs
hurst,1,1,hurst
hurt,295,8,hurt
hurta,1,1,hurta
hurted,5,2,hurted
hurtful,4,3,hurtful
hurtfully,1,1,hurtfully
hurting,16,6,hurting
hurtled,4,3,hurtled
hurtling,11,5,hurtling
hurtness,1,1,hurtness
hurts,22,8,hurts
hurtzal,2,1,hurtzal
husban,2,2,husban
husband,703,8,husband
husbanded,3,2,husbanded
husbandly,2,2,husbandly
husbandry,3,1,husbandry
husbands,69,7,husbands
hush,132,8,hush
hushaby,1,1,hushaby
hushed,75,8,hushed
hushes,1,1,hushes
hushing,4,3,hushing
hushmoney,1,1,hushmoney
husht,1,1,husht
husk,16,1,husk
husker,5,1,husker
huskily,17,5,huskily
huskiness,2,2,huskiness
husking,2,1,husking
husks,17,6,husks
husky,44,7,husky
hussar,4,2,hussar
hussars,16,2,hussars
hussey,17,1,hussey
hussies,3,2,hussies
hussite,1,1,hussite
hussy,6,3,hussy
hustings,1,1,hustings
hustle,2,2,hustle
hustled,16,4,hustled
hustler,1,1,hustler
hustling,3,2,hustling
hutch,1,1,hutch
hutched,1,1,hutched
hutchins,3,1,hutchins
huts,58,5,huts
hutt,1,1,hutt
hutted,1,1,hutted
hutteea,1,1,hutteea
hutton,1,1,hutton
huuh,3,1,huuh
huuuh,2,1,huuuh
huwyenee,1,1,huwyenee
huyshe,21,1,huyshe
huysum,1,1,huysum
huzza,20,4,huzza
huzzah,3,2,huzzah
huzzahs,1,1,huzzahs
huzzaing,4,2,huzzaing
huzzar,2,1,huzzar
huzzas,4,2,huzzas
huzzy,1,1,huzzy
hval,1,1,hval
hvalt,2,1,hvalt
hvalur,1,1,hvalur
hwal,1,1,hwal
hyacinth,11,2,hyacinth
hyacinths,4,2,hyacinths
hyades,2,1,hyades
hyaena,2,1,hyaena
hyaline,4,2,hyaline
hybernian,1,1,hybernian
hybrid,10,4,hybrid
hybrids,1,1,hybrids
hyde,24,6,hyde
hyder,4,1,hyder
hyderabad,2,1,hyderabad
hydra,10,4,hydra
hydrants,3,2,hydrants
hydras,3,3,hydras
hydraulic,9,4,hydraulic
hydriote,1,1,hydriote
hydrogen,4,3,hydrogen
hydros,2,1,hydros
hydrus,1,1,hydrus
hyena,12,5,hyena
hyenas,6,3,hyenas
hygiene,8,4,hygiene
hygienic,5,3,hygienic
hyland,2,1,hyland
hylas,6,1,hylas
hylo,1,1,hylo
hymen,4,2,hymen
hymeneal,2,1,hymeneal
hymettus,5,3,hymettus
hymn,48,5,hymn
hymnal,1,1,hymnal
hymned,1,1,hymned
hymns,30,6,hymns
hymposed,1,1,hymposed
hynes,60,1,hynes
hyparxes,1,1,hyparxes
hyperbola,2,1,hyperbola
hyperbole,2,2,hyperbole
hyperduly,1,1,hyperduly
hyperion,3,2,hyperion
hyphens,1,1,hyphens
hypnosis,1,1,hypnosis
hypnotic,10,2,hypnotic
hypnotism,1,1,hypnotism
hypnotist,1,1,hypnotist
hypnotize,2,2,hypnotize
hypo,1,1,hypo
hypocrisy,13,4,hypocrisy
hypocrite,23,6,hypocrite
hypoes,1,1,hypoes
hypogrifs,1,1,hypogrifs
hypos,4,1,hypos
hyrcan,1,1,hyrcan
hyro,1,1,hyro
hyrum,1,1,hyrum
hyson,1,1,hyson
hyssop,2,2,hyssop
hyste,1,1,hyste
hysted,1,1,hysted
hysteria,6,2,hysteria
hysteric,5,2,hysteric
hysterics,7,4,hysterics
hytee,1,1,hytee
hytyhoo,5,1,hytyhoo
iacchia,1,1,iacchia
iachimo,1,1,iachimo
iago,7,3,iago
iagogo,1,1,iagogo
iagogogo,1,1,iagogogo
iagos,1,1,iagos
iambing,1,1,iambing
iambs,1,1,iambs
iamo,7,1,iamo
iamoqua,1,1,iamoqua
ibeereea,1,1,ibeereea
iberia,1,1,iberia
iberian,1,1,iberian
iberville,1,1,iberville
ibex,1,1,ibex
ibid,7,2,ibid
ibis,5,4,ibis
ibises,2,1,ibises
ibsen,2,1,ibsen
icarus,2,2,icarus
iceberg,21,3,iceberg
icebergs,21,6,icebergs
icebound,1,1,icebound
icecaps,1,1,icecaps
icecream,2,1,icecream
iced,12,5,iced
icefield,1,1,icefield
icefloes,1,1,icefloes
icehouse,2,2,icehouse
iceland,7,2,iceland
icelandic,4,1,icelandic
ices,10,2,ices
icestorm,1,1,icestorm
ichabod,6,2,ichabod
ichor,4,1,ichor
icicle,8,3,icicle
icicled,1,1,icicled
icicles,28,6,icicles
iciest,1,1,iciest
icily,4,2,icily
iciness,2,1,iciness
icing,1,1,icing
ickworth,3,1,ickworth
ickworths,1,1,ickworths
icky,1,1,icky
icon,1,1,icon
idaho,1,1,idaho
idate,1,1,idate
idea,1492,8,idea
ideaed,1,1,ideaed
ideal,214,8,ideal
idealise,1,1,idealise
idealism,4,3,idealism
idealist,16,6,idealist
idealists,3,1,idealists
ideality,7,3,ideality
idealize,1,1,idealize
idealized,11,4,idealized
ideally,5,4,ideally
ideals,49,6,ideals
ideas,344,8,ideas
ideated,1,1,ideated
idee,3,2,idee
ideea,4,1,ideea
idees,1,1,idees
identical,95,8,identical
identify,16,7,identify
identity,76,7,identity
ides,5,3,ides
idiocy,11,5,idiocy
idiom,5,4,idiom
idiomatic,6,2,idiomatic
idioms,2,2,idioms
idiot,109,8,idiot
idiotic,46,8,idiotic
idiotics,1,1,idiotics
idiots,32,6,idiots
idjut,1,1,idjut
idle,300,8,idle
idled,5,1,idled
idleness,54,6,idleness
idler,9,4,idler
idlers,15,5,idlers
idles,2,2,idles
idlesse,1,1,idlesse
idlest,6,5,idlest
idling,16,4,idling
idly,61,8,idly
idol,97,7,idol
idolater,5,3,idolater
idolaters,2,2,idolaters
idolator,3,1,idolator
idolators,2,1,idolators
idolatry,26,6,idolatry
idolise,1,1,idolise
idolises,1,1,idolises
idolized,4,3,idolized
idolores,4,1,idolores
idols,76,6,idols
idolville,1,1,idolville
idumea,1,1,idumea
idyll,6,2,idyll
idyllic,5,4,idyllic
idyllist,1,1,idyllist
idyls,1,1,idyls
iehova,1,1,iehova
iesus,5,1,iesus
iety,1,1,iety
ifaith,1,1,ifaith
iffley,1,1,iffley
ignacio,12,1,ignacio
ignacios,1,1,ignacios
ignarus,1,1,ignarus
ignat,1,1,ignat
ignatius,54,3,ignatius
igneous,7,3,igneous
ignerant,1,1,ignerant
ignis,1,1,ignis
ignite,1,1,ignite
ignited,15,2,ignited
ignites,1,1,ignites
igniting,2,1,igniting
ignition,3,2,ignition
ignoble,57,6,ignoble
ignobler,1,1,ignobler
ignobly,6,6,ignobly
ignominy,39,6,ignominy
ignoramus,7,4,ignoramus
ignorance,207,8,ignorance
ignorancy,1,1,ignorancy
ignorant,310,8,ignorant
ignore,21,7,ignore
ignored,48,8,ignored
ignores,4,3,ignores
ignoring,20,5,ignoring
ignorings,1,1,ignorings
ignotas,1,1,ignotas
ihla,1,1,ihla
ikat,1,1,ikat
ikey,3,1,ikey
ilarnek,1,1,ilarnek
ilbrahim,56,1,ilbrahim
iled,2,1,iled
ilek,4,1,ilek
iles,3,1,iles
ilex,6,2,ilex
ilha,1,1,ilha
iliad,7,3,iliad
ilion,2,1,ilion
ilissos,2,1,ilissos
ilium,33,3,ilium
illclosed,1,1,illclosed
illdyed,1,1,illdyed
illegal,8,5,illegal
illegally,1,1,illegally
illegible,16,5,illegible
illfated,1,1,illfated
illgirt,1,1,illgirt
illgotten,1,1,illgotten
illiberal,8,3,illiberal
illicit,7,4,illicit
illinois,56,2,illinois
illis,2,1,illis
illness,58,8,illness
illnesses,4,3,illnesses
illogical,21,6,illogical
ills,19,4,ills
illume,2,2,illume
illumed,1,1,illumed
illumine,6,3,illumine
illumined,17,6,illumined
illumines,2,1,illumines
illuming,1,1,illuming
illus,1,1,illus
illusing,1,1,illusing
illusion,104,7,illusion
illusions,69,7,illusions
illusive,14,2,illusive
illusory,9,4,illusory
illustr,1,1,illustr
illy,14,2,illy
illyrian,1,1,illyrian
illyssus,1,1,illyssus
ilma,1,1,ilma
ilyssus,3,1,ilyssus
image,515,8,image
imaged,4,3,imaged
imageless,1,1,imageless
imagery,17,7,imagery
images,155,8,images
imaginary,127,8,imaginary
imagine,543,8,imagine
imagined,246,8,imagined
imagines,23,6,imagines
imagining,55,8,imagining
imbecile,51,5,imbecile
imbeciles,10,2,imbeciles
imbedded,27,5,imbedded
imbedding,1,1,imbedding
imbert,1,1,imbert
imbibe,12,4,imbibe
imbibed,21,4,imbibed
imbibes,2,2,imbibes
imbibing,6,2,imbibing
imbodied,1,1,imbodied
imbrued,1,1,imbrued
imbue,4,2,imbue
imbued,38,3,imbued
imbues,1,1,imbues
imbuing,6,3,imbuing
imeeo,34,1,imeeo
imeeose,5,1,imeeose
imitate,36,6,imitate
imitated,27,8,imitated
imitates,11,2,imitates
imitating,13,6,imitating
imitatio,1,1,imitatio
imitation,80,8,imitation
imitative,23,4,imitative
imitator,1,1,imitator
imitators,5,3,imitators
immanence,1,1,immanence
